@relation home
@attribute claim3years {'N','Y'}
@attribute empStatus {'A','C','E','F','H','I','N','R','S','U','V'}
@attribute busUse {'N','Y'}
@attribute adBuild {'Y'}
@attribute riskRate numeric
@attribute insurSum numeric
@attribute grantYear numeric
@attribute specInsur numeric
@attribute specPrem numeric
@attribute birthYear numeric
@attribute marStatus {'A','B','C','D','M','N','O','P','S','W'}
@attribute sex {'F','M','N'}
@attribute alarm {'N','Y'}
@attribute lock {'N','Y'}
@attribute bedroom numeric
@attribute roofCon numeric
@attribute wallCon numeric
@attribute flood {'N','Y'}
@attribute unocc numeric
@attribute neigh {'N','Y'}
@attribute occStatus {'HH','LP','PH','UN','WD','WE'}
@attribute safeInstall {'N','Y'}
@attribute subside {'N','Y'}
@attribute yearBuild numeric
@attribute payment {'DD-Other','NonDD','PureDD'}
@attribute garBefore {'N','Y'}
@attribute garPost {'N','Y'}
@attribute keyBefore {'N','Y'}
@attribute keyAfter {'N','Y'}
@attribute lastPrem numeric
@attribute polStatus {'Cancelled','Lapsed','Live','Unknown'}
@data
'N','R','N','Y',31,1000000,6,0,0,1934,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',263.03,'Live'
'N','R','N','Y',0,1000000,7,0,0,1935,'M','M','N','Y',5,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',263.45,'Live'
'N','R','N','Y',4,1000000,6,0,0,1935,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',164.7,'Live'
'N','R','N','Y',20,1000000,6,0,0,1935,'W','F','N','N',2,11,15,'Y',30,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',121.8,'Lapsed'
'N','R','N','Y',19,1000000,6,0,0,1935,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',144.77,'Live'
'N','R','N','Y',18,1000000,6,0,0,1936,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'DD-Other','N','N','Y','Y',163.6,'Lapsed'
'N','R','N','Y',2,1000000,6,0,0,1937,'O','F','N','Y',1,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',128.78,'Live'
'N','R','N','Y',5,1000000,5,0,0,1937,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',225.19,'Live'
'N','R','N','Y',8,1000000,6,0,0,1937,'M','M','N','Y',3,19,15,'Y',30,'Y','PH','N','N',1870,'PureDD','N','N','N','N',212.29,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1938,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',160.58,'Live'
'N','R','N','Y',7,1000000,6,0,0,1939,'M','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',142.06,'Lapsed'
'N','R','N','Y',7,1000000,9,0,0,1941,'M','M','Y','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',131.2,'Lapsed'
'N','R','N','Y',3,1000000,5,0,0,1941,'O','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','Y','Y','N','N',199.43,'Live'
'N','R','N','Y',9,1000000,6,0,0,1944,'M','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',118.14,'Lapsed'
'N','R','N','Y',7,1000000,6,0,0,1945,'M','M','N','N',4,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',157,'Live'
'N','R','N','Y',15,1000000,7,0,0,1945,'S','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1990,'PureDD','N','N','N','N',176.13,'Live'
'N','R','N','Y',8,1000000,6,0,0,1946,'M','M','N','N',2,11,15,'N',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',267.72,'Live'
'N','R','N','Y',11,1000000,6,0,0,1946,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',117.2,'Lapsed'
'N','R','N','Y',1,1000000,6,0,0,1947,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',198.46,'Lapsed'
'N','R','N','Y',19,1000000,0,0,0,1947,'M','M','N','Y',3,11,15,'N',0,'N','PH','N','N',1990,'NonDD','N','N','N','N',222.49,'Lapsed'
'N','E','N','Y',14,1000000,6,0,0,1947,'M','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',171.15,'Lapsed'
'N','E','N','Y',1,1000000,6,0,0,1950,'M','M','N','N',5,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',223.1,'Lapsed'
'N','R','N','Y',11,1000000,7,0,0,1950,'D','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',126.65,'Live'
'N','E','N','Y',7,1000000,7,0,0,1951,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',246.81,'Live'
'Y','E','N','Y',17,1000000,1,0,0,1951,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',206.06,'Live'
'N','E','N','Y',11,1000000,7,0,0,1952,'C','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',237.43,'Live'
'N','E','N','Y',15,1000000,6,0,0,1953,'S','F','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',305.14,'Lapsed'
'N','E','N','Y',4,1000000,6,0,0,1955,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','Y','Y','N','N',300.55,'Lapsed'
'N','E','N','Y',10,1000000,7,1500,54.83,1955,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',266.83,'Live'
'N','E','N','Y',19,1000000,6,800,12.32,1960,'M','M','Y','Y',6,11,15,'N',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',683.82,'Live'
'N','E','N','Y',7,1000000,6,9750,85.9,1961,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','N','N','N','N',254.89,'Live'
'N','E','N','Y',15,1000000,5,0,0,1966,'S','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',267.9,'Lapsed'
'N','E','N','Y',0,1000000,7,650,4.92,1968,'D','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',2000,'PureDD','N','N','N','N',200.8,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1920,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',136.87,'Live'
'N','R','N','Y',6,1000000,5,0,0,1921,'O','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','Y','Y','N','N',157.26,'Live'
'N','R','N','Y',8,1000000,6,0,0,1923,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',160.64,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1924,'W','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',342.92,'Lapsed'
'N','R','N','Y',13,1000000,4,0,0,1924,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',223.65,'Live'
'N','R','N','Y',10,1000000,6,1850,21.73,1926,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','Y','Y','N','N',184.09,'Live'
'N','R','N','Y',12,1000000,6,0,0,1927,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',183.35,'Live'
'N','R','N','Y',24,1000000,9,0,0,1928,'M','M','N','Y',4,11,15,'Y',0,'Y','PH','N','Y',1920,'NonDD','N','N','N','N',460.94,'Lapsed'
'N','R','N','Y',4,1000000,7,0,0,1928,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',162.61,'Live'
'N','R','N','Y',4,1000000,6,0,0,1930,'P','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',288.37,'Live'
'N','R','N','Y',10,1000000,6,0,0,1930,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','Y','Y',250.27,'Live'
'N','R','N','Y',6,1000000,6,0,0,1930,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',175.06,'Live'
'Y','R','N','Y',8,1000000,3,0,0,1931,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',226.13,'Live'
'N','R','N','Y',14,1000000,9,500,2.96,1932,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','N','N','N','N',158.87,'Live'
'N','R','N','Y',5,1000000,6,0,0,1932,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',178.21,'Live'
'N','R','N','Y',7,1000000,6,0,0,1934,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'DD-Other','N','N','N','N',123.68,'Live'
'N','R','N','Y',3,1000000,9,500,2.96,1934,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',141.24,'Lapsed'
'N','R','N','Y',16,1000000,6,0,0,1934,'S','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1900,'NonDD','N','N','N','N',210.51,'Lapsed'
'N','R','N','Y',6,1000000,6,0,0,1934,'P','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',151.16,'Live'
'N','R','N','Y',8,1000000,6,0,0,1935,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',2000,'NonDD','N','N','N','N',169.53,'Live'
'N','R','N','Y',10,1000000,6,800,3.88,1935,'M','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','Y','N','Y','N',173.63,'Lapsed'
'N','R','N','Y',14,1000000,6,0,0,1935,'M','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','N','N',161.46,'Lapsed'
'N','R','N','Y',26,1000000,6,0,0,1935,'W','F','N','N',2,11,15,'N',30,'Y','PH','N','N',1990,'PureDD','N','N','N','N',131.99,'Lapsed'
'N','R','N','Y',9,1000000,6,0,0,1935,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1946,'PureDD','N','N','N','N',166.2,'Lapsed'
'Y','R','N','Y',19,1000000,3,4100,19.49,1936,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1900,'PureDD','N','N','N','N',544.95,'Live'
'N','R','N','Y',12,1000000,6,0,0,1937,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',208.53,'Live'
'N','R','N','Y',10,1000000,7,0,0,1937,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',145.54,'Live'
'N','R','N','Y',20,1000000,7,0,0,1938,'M','M','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','Y','N',155.06,'Live'
'N','R','N','Y',1,1000000,6,0,0,1938,'O','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',138.85,'Live'
'N','R','N','Y',10,1000000,6,0,0,1938,'M','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',168.71,'Live'
'N','R','N','Y',47,1000000,7,0,0,1938,'M','M','N','Y',3,11,15,'N',0,'Y','PH','N','N',1960,'PureDD','N','N','N','N',92.81,'Live'
'N','R','N','Y',5,1000000,8,0,0,1939,'M','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','Y','Y','Y','Y',199.18,'Live'
'N','E','N','Y',15,1000000,6,0,0,1939,'D','F','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1990,'NonDD','N','N','N','N',141.45,'Lapsed'
'Y','R','N','Y',19,1000000,3,0,0,1940,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',207.73,'Live'
'N','R','N','Y',8,1000000,6,0,0,1941,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',144.55,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1943,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',2000,'PureDD','N','N','N','N',114.2,'Live'
'N','R','N','Y',8,1000000,5,0,0,1943,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',182.25,'Live'
'N','R','N','Y',10,1000000,6,0,0,1943,'W','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',255.87,'Lapsed'
'N','R','N','Y',12,1000000,6,0,0,1944,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',138.65,'Live'
'N','R','N','Y',10,1000000,7,0,0,1944,'M','F','N','Y',4,11,15,'Y',120,'N','PH','N','N',1960,'NonDD','N','N','N','N',204.92,'Live'
'Y','R','N','Y',16,1000000,3,0,0,1944,'W','F','N','Y',2,11,15,'Y',30,'N','PH','N','N',1870,'PureDD','Y','Y','N','N',236.87,'Live'
'N','E','N','Y',5,1000000,7,0,0,1945,'D','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'PureDD','N','N','N','N',186.89,'Live'
'N','R','N','Y',5,1000000,5,0,0,1945,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',154.76,'Live'
'N','N','N','Y',12,1000000,7,0,0,1946,'M','F','N','N',2,7,14,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',195.14,'Live'
'N','E','N','Y',7,1000000,6,0,0,1947,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',138.52,'Cancelled'
'N','H','N','Y',4,1000000,6,0,0,1948,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',188.12,'Live'
'N','R','N','Y',20,1000000,6,2000,31.85,1948,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','Y','N','N','N',395.65,'Live'
'N','R','N','Y',33,1000000,6,0,0,1948,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',179,'Cancelled'
'N','E','N','Y',13,1000000,6,0,0,1950,'P','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',204.87,'Cancelled'
'N','E','N','Y',16,1000000,6,1719,11.21,1951,'O','F','N','Y',4,11,15,'Y',0,'N','PH','N','N',1980,'PureDD','N','N','N','N',246.9,'Live'
'N','R','N','Y',12,1000000,6,0,0,1951,'C','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',146.07,'Live'
'N','E','N','Y',1,1000000,9,0,0,1953,'D','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',178.89,'Live'
'N','E','N','Y',1,1000000,6,0,0,1953,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',237.36,'Live'
'N','E','N','Y',13,1000000,6,1099,27.3,1954,'M','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',222.09,'Live'
'N','E','N','Y',21,1000000,6,0,0,1954,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',220.89,'Live'
'N','R','N','Y',28,1000000,6,10200,26.15,1954,'M','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',406.8,'Lapsed'
'Y','R','N','Y',19,1000000,6,0,0,1921,'W','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',192.66,'Live'
'N','R','N','Y',6,1000000,6,0,0,1923,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',186.72,'Live'
'Y','R','N','Y',11,1000000,3,0,0,1923,'P','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',247.67,'Live'
'N','E','Y','Y',13,1000000,7,900,5.73,1924,'W','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1869,'PureDD','N','N','N','N',466.29,'Live'
'N','R','N','Y',18,1000000,6,0,0,1924,'P','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',323.08,'Live'
'Y','R','N','Y',13,1000000,6,0,0,1924,'O','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',159.92,'Live'
'N','R','N','Y',16,1000000,9,0,0,1924,'W','F','N','N',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',180.9,'Live'
'N','R','N','Y',26,1000000,4,0,0,1925,'W','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',203.66,'Lapsed'
'N','R','Y','Y',13,1000000,6,0,0,1926,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','Y','Y',305.09,'Live'
'N','R','N','Y',47,1000000,7,0,0,1926,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',177.38,'Cancelled'
'N','R','N','Y',5,1000000,6,0,0,1927,'O','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',168.51,'Lapsed'
'N','R','N','Y',5,1000000,6,0,0,1928,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',164.19,'Live'
'N','R','N','Y',38,1000000,6,0,0,1928,'P','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',320.07,'Live'
'N','R','N','Y',5,1000000,6,0,0,1929,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',201.71,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1929,'O','M','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1900,'DD-Other','N','N','N','N',385.29,'Live'
'N','R','N','Y',15,1000000,5,0,0,1929,'W','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',212.7,'Live'
'Y','R','N','Y',5,1000000,3,0,0,1930,'P','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',203.49,'Live'
'N','R','N','Y',1,1000000,6,0,0,1930,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',143.7,'Live'
'N','R','N','Y',12,1000000,7,0,0,1930,'W','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1960,'NonDD','N','N','N','N',207.89,'Live'
'Y','R','N','Y',17,1000000,2,0,0,1930,'P','M','N','N',4,11,15,'Y',0,'Y','PH','N','N',1946,'NonDD','N','N','N','N',359.66,'Live'
'N','R','N','Y',10,1000000,6,0,0,1930,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',115.87,'Lapsed'
'N','E','N','Y',7,1000000,6,0,0,1931,'P','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','Y','Y','N','N',296.81,'Live'
'N','R','N','Y',10,1000000,7,0,0,1931,'M','F','N','Y',2,11,15,'Y',0,'Y','PH','N','N',1980,'NonDD','N','N','N','N',114.43,'Live'
'N','R','N','Y',10,1000000,6,0,0,1931,'P','M','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',209.7,'Live'
'N','R','N','Y',19,1000000,6,0,0,1931,'P','M','N','N',2,11,15,'Y',0,'N','PH','N','N',1920,'DD-Other','N','N','N','N',201.63,'Live'
'Y','R','N','Y',7,1000000,5,0,0,1932,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',150.06,'Lapsed'
'Y','R','N','Y',12,1000000,6,0,0,1932,'W','F','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','Y',205.56,'Live'
'N','R','N','Y',16,1000000,6,2000,9.48,1933,'W','F','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',148,'Live'
'N','R','N','Y',0,1000000,7,0,0,1934,'M','M','N','N',3,11,15,'Y',30,'Y','PH','N','N',1960,'NonDD','N','N','N','N',219.4,'Lapsed'
'Y','R','N','Y',8,1000000,5,0,0,1935,'M','M','N','Y',2,11,15,'Y',30,'N','PH','N','N',1980,'PureDD','N','N','N','N',161.33,'Live'
'Y','R','N','Y',5,1000000,3,0,0,1935,'O','M','N','Y',4,11,15,'Y',0,'Y','PH','N','N',1980,'PureDD','N','N','N','N',318.52,'Live'
'N','R','N','Y',11,1000000,6,0,0,1935,'S','F','N','Y',2,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',131.84,'Lapsed'
'N','R','N','Y',0,1000000,6,0,0,1936,'M','F','N','N',4,11,15,'Y',30,'N','PH','N','N',1990,'NonDD','N','N','N','N',111.99,'Live'
'N','R','N','Y',8,1000000,6,0,0,1936,'M','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',139.12,'Live'
'N','R','N','Y',8,1000000,6,0,0,1936,'M','M','N','Y',4,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',137.12,'Lapsed'
'N','R','N','Y',10,1000000,6,0,0,1936,'P','M','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',175.68,'Cancelled'
'N','R','N','Y',0,1000000,7,2810,8.48,1937,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',288.45,'Live'
'Y','R','N','Y',11,1000000,7,0,0,1937,'O','M','N','Y',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','Y','Y','N','N',217.96,'Lapsed'
'Y','R','N','Y',10,1000000,4,0,0,1937,'M','F','N','Y',3,11,15,'Y',0,'Y','PH','N','N',1960,'NonDD','N','N','N','N',209.09,'Live'
'N','E','N','Y',14,1000000,6,0,0,1938,'M','M','N','N',4,11,15,'Y',30,'N','PH','N','N',1870,'NonDD','N','N','N','N',249.13,'Lapsed'
'N','R','N','Y',13,1000000,6,0,0,1939,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',217.74,'Lapsed'
'N','R','N','Y',6,1000000,6,0,0,1939,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',159.56,'Live'
'N','R','N','Y',20,1000000,6,0,0,1939,'O','F','Y','Y',4,11,15,'Y',0,'N','PH','N','N',1990,'NonDD','N','N','N','N',247.73,'Lapsed'
'N','R','N','Y',16,1000000,9,0,0,1940,'M','F','N','Y',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','Y','Y','N','N',179.94,'Lapsed'
'N','R','N','Y',0,1000000,7,650,3.02,1941,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',2000,'PureDD','N','N','N','N',227.95,'Lapsed'
'N','R','N','Y',8,1000000,6,0,0,1941,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1960,'PureDD','N','N','N','N',136.91,'Lapsed'
'N','R','N','Y',11,1000000,7,0,0,1941,'M','M','N','Y',4,11,15,'Y',30,'N','PH','N','N',1900,'NonDD','N','N','N','N',278.84,'Lapsed'
'N','R','N','Y',15,1000000,6,0,0,1943,'O','M','Y','Y',3,11,15,'Y',0,'N','PH','N','N',1980,'NonDD','N','N','N','N',137.77,'Live'
'N','R','N','Y',36,1000000,6,0,0,1943,'M','F','N','N',3,11,15,'Y',30,'N','PH','N','N',1960,'PureDD','N','N','N','N',220.46,'Lapsed'
'N','R','N','Y',10,1000000,6,5000,21.25,1944,'M','M','N','N',3,11,15,'Y',30,'N','PH','N','N',1920,'NonDD','N','N','N','N',226.08,'Lapsed'
'N','E','N','Y',0,1000000,6,0,0,1945,'O','M','N','N',4,11,15,'Y',0,'N','PH','N','N',1900,'DD-Other','Y','Y','N','N',393.2,'Live'
'N','R','N','Y',4,1000000,7,0,0,1945,'M','F','N','N',3,11,15,'Y',0,'N','PH','N','N',1960,'PureDD','N','N','N','N',158.81,'Live'
'N','R','N','Y',9,1000000,6,1500,9.27,1945,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'PureDD','N','N','N','N',176.51,'Live'
'N','R','N','Y',27,1000000,6,0,0,1945,'M','M','N','N',5,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','N','N',474.89,'Live'
'N','R','N','Y',7,1000000,6,0,0,1946,'S','F','N','N',2,11,15,'Y',30,'Y','PH','N','N',1946,'NonDD','N','N','N','N',125.75,'Lapsed'
'Y','R','N','Y',3,1000000,3,2100,19.78,1947,'M','M','N','Y',4,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',352.06,'Live'
'N','E','N','Y',0,1000000,7,0,0,1948,'S','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',2000,'PureDD','N','N','N','N',129.43,'Live'
'N','E','N','Y',3,1000000,7,0,0,1949,'P','M','N','N',3,11,15,'Y',0,'N','PH','N','N',1920,'NonDD','N','N','N','N',313.18,'Live'
'N','E','N','Y',4,1000000,7,2450,26.82,1951,'M','F','N','Y',4,11,15,'Y',30,'N','PH','N','N',1980,'NonDD','N','N','N','N',272.55,'Live'
'N','R','N','Y',7,1000000,6,0,0,1951,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1869,'NonDD','N','N','N','N',205.19,'Lapsed'
'N','E','N','Y',11,1000000,6,0,0,1953,'D','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1960,'NonDD','N','N','N','N',163.1,'Lapsed'
'N','E','N','Y',5,1000000,6,0,0,1953,'P','F','N','Y',3,11,15,'Y',0,'N','PH','N','N',1920,'PureDD','N','N','N','N',266,'Live'
'N','S','N','Y',24,1000000,6,0,0,1955,'M','M','N','Y',3,11,15,'Y',30,'Y','PH','N','N',1990,'PureDD','N','N','N','N',415.8,'Lapsed'
'Y','E','N','Y',7,1000000,0,0,0,1966,'O','F','N','N',3,11,15,'Y',0,'Y','PH','N','N',1946,'PureDD','N','N','N','N',247.69,'Live'
'N','R','N','Y',8,1000000,6,0,0,1917,'P','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'NonDD','N','N','N','N',220.18,'Live'
'N','R','N','Y',20,1000000,6,0,0,1918,'O','F','N','N',2,11,15,'Y',0,'Y','PH','N','N',1920,'PureDD','N','N','N','N',249.82,'Live'
'N','R','N','Y',19,1000000,5,0,0,1920,'M','M','N','Y',3,11,15,'Y',30,'N','PH','N','N',1946,'NonDD','N','N','N','N',160.82,'Live'
'Y','R','N','Y',20,1000000,3,0,0,1922,'O','M','Y','Y',2,11,15,'Y',0,'N','PH','N','N',1900,'NonDD','N','N','Y','Y',407.88,'Live'
'N','R','N','Y',1,1000000,7,0,0,1923,'M','M','N','Y',2,11,15,'Y',0,'N','PH','N','N',1946,'DD-Other','N','N','N','N',116.59,'Live'
